time,open,high,low,close,volume
1700000000,116.883132,121.000000,115.883132,120.000000,1000.000000
1700003600,120.000000,124.116868,119.000000,123.116868,1000.000000
1700007200,123.116868,127.185099,122.116868,126.185099,1000.000000
1700010800,126.185099,130.156813,125.185099,129.156813,1000.000000
1700014400,129.156813,132.985638,128.156813,131.985638,1000.000000
1700018000,131.985638,135.627432,130.985638,134.627432,1000.000000
1700021600,134.627432,138.040969,133.627432,137.040969,1000.000000
1700025200,137.040969,140.188588,136.040969,139.188588,1000.000000
1700028800,139.188588,142.036775,138.188588,141.036775,1000.000000
1700032400,141.036775,143.556690,140.036775,142.556690,1000.000000
1700036000,142.556690,144.724615,141.556690,143.724615,1000.000000
1700039600,143.724615,145.522326,142.724615,144.522326,1000.000000
1700043200,144.522326,145.937375,143.522326,144.937375,1000.000000
1700046800,144.937375,145.963284,143.937375,144.963284,1000.000000
1700050400,144.963284,145.963284,143.599649,144.599649,1000.000000
1700054000,144.599649,145.599649,142.852145,143.852145,1000.000000
1700057600,143.852145,144.852145,141.732436,142.732436,1000.000000
1700061200,142.732436,143.732436,140.257995,141.257995,1000.000000
1700064800,141.257995,142.257995,138.451830,139.451830,1000.000000
1700068400,139.451830,140.451830,136.342126,137.342126,1000.000000
1700072000,137.342126,138.342126,133.961804,134.961804,1000.000000
1700075600,134.961804,135.961804,131.348007,132.348007,1000.000000
1700079200,132.348007,133.348007,128.541525,129.541525,1000.000000
1700082800,129.541525,130.541525,125.586150,126.586150,1000.000000
1700086400,126.586150,127.586150,122.528000,123.528000,1000.000000
1700090000,123.528000,124.528000,119.414797,120.414797,1000.000000
1700093600,120.414797,121.414797,116.295122,117.295122,1000.000000
1700097200,117.295122,118.295122,113.217655,114.217655,1000.000000
1700100800,114.217655,115.217655,110.230419,111.230419,1000.000000
1700104400,111.230419,112.230419,107.380030,108.380030,1000.000000
1700108000,108.380030,109.380030,104.710967,105.710967,1000.000000
1700111600,105.710967,106.710967,102.264879,103.264879,1000.000000
1700115200,103.264879,104.264879,100.079938,101.079938,1000.000000
1700118800,101.079938,102.079938,98.190237,99.190237,1000.000000
1700122400,99.190237,100.190237,96.625266,97.625266,1000.000000
1700126000,97.625266,98.625266,95.409445,96.409445,1000.000000
1700129600,96.409445,97.409445,94.561747,95.561747,1000.000000
1700133200,95.561747,96.561747,94.095400,95.095400,1000.000000
1700136800,95.095400,96.095400,94.017680,95.017680,1000.000000
1700140400,95.017680,96.329802,94.017680,95.329802,1000.000000
1700144000,95.329802,97.026893,94.329802,96.026893,1000.000000
1700147600,96.026893,98.098077,95.026893,97.098077,1000.000000
1700151200,97.098077,99.526638,96.098077,98.526638,1000.000000
1700154800,98.526638,101.290283,97.526638,100.290283,1000.000000
1700158400,100.290283,103.361492,99.290283,102.361492,1000.000000
1700162000,102.361492,105.707944,101.361492,104.707944,1000.000000
1700165600,104.707944,108.293023,103.707944,107.293023,1000.000000
1700169200,107.293023,111.076391,106.293023,110.076391,1000.000000
1700172800,110.076391,114.014613,109.076391,113.014613,1000.000000
1700176400,113.014613,117.061839,112.014613,116.061839,1000.000000
1700180000,116.061839,120.170520,115.061839,119.170520,1000.000000
