time,open,high,low,close,volume
1700000000,83.016573,91.000000,82.016573,90.000000,1000.000000
1700003600,90.000000,97.983427,89.000000,96.983427,1000.000000
1700007200,96.983427,104.689642,95.983427,103.689642,1000.000000
1700010800,103.689642,110.852487,102.689642,109.852487,1000.000000
1700014400,109.852487,116.227463,108.852487,115.227463,1000.000000
1700018000,115.227463,120.601484,114.227463,119.601484,1000.000000
1700021600,119.601484,123.801368,118.601484,122.801368,1000.000000
1700025200,122.801368,125.700741,121.801368,124.700741,1000.000000
1700028800,124.700741,126.225076,123.700741,125.225076,1000.000000
1700032400,125.225076,126.225076,123.354667,124.354667,1000.000000
1700036000,124.354667,125.354667,121.125410,122.125410,1000.000000
1700039600,122.125410,123.125410,117.627374,118.627374,1000.000000
1700043200,118.627374,119.627374,113.001211,114.001211,1000.000000
1700046800,114.001211,115.001211,107.432548,108.432548,1000.000000
1700050400,108.432548,109.432548,101.144585,102.144585,1000.000000
1700054000,102.144585,103.144585,94.389200,95.389200,1000.000000
1700057600,95.389200,96.389200,87.436905,88.436905,1000.000000
1700061200,88.436905,89.436905,80.566061,81.566061,1000.000000
1700064800,81.566061,82.566061,74.051784,75.051784,1000.000000
1700068400,75.051784,76.051784,68.154974,69.154974,1000.000000
1700072000,69.154974,70.154974,63.111913,64.111913,1000.000000
1700075600,64.111913,65.111913,59.124848,60.124848,1000.000000
1700079200,60.124848,61.124848,56.353927,57.353927,1000.000000
1700082800,57.353927,58.353927,54.910815,55.910815,1000.000000
1700086400,55.910815,56.910815,54.854239,55.854239,1000.000000
1700090000,55.854239,58.187650,54.854239,57.187650,1000.000000
1700093600,57.187650,60.859087,56.187650,59.859087,1000.000000
1700097200,59.859087,64.763243,58.859087,63.763243,1000.000000
1700100800,63.763243,69.745668,62.763243,68.745668,1000.000000
1700104400,68.745668,75.608924,67.745668,74.608924,1000.000000
1700108000,74.608924,82.120458,73.608924,81.120458,1000.000000
1700111600,81.120458,89.021871,80.120458,88.021871,1000.000000
1700115200,88.021871,96.039222,87.021871,95.039222,1000.000000
1700118800,95.039222,102.893948,94.039222,101.893948,1000.000000
1700122400,101.893948,109.313967,100.893948,108.313967,1000.000000
1700126000,108.313967,115.044531,107.313967,114.044531,1000.000000
1700129600,114.044531,119.858375,113.044531,118.858375,1000.000000
1700133200,118.858375,123.564783,117.858375,122.564783,1000.000000
1700136800,122.564783,126.017189,121.564783,125.017189,1000.000000
1700140400,125.017189,127.119017,124.017189,126.119017,1000.000000
1700144000,126.119017,127.119017,124.827539,125.827539,1000.000000
1700147600,125.827539,126.827539,123.155569,124.155569,1000.000000
1700151200,124.155569,125.155569,120.170962,121.170962,1000.000000
1700154800,121.170962,122.170962,115.993898,116.993898,1000.000000
1700158400,116.993898,117.993898,110.792102,111.792102,1000.000000
1700162000,111.792102,112.792102,104.774147,105.774147,1000.000000
1700165600,105.774147,106.774147,98.181147,99.181147,1000.000000
1700169200,99.181147,100.181147,91.277140,92.277140,1000.000000
1700172800,92.277140,93.277140,84.338563,85.338563,1000.000000
1700176400,85.338563,86.338563,77.643230,78.643230,1000.000000
1700180000,78.643230,79.643230,71.459261,72.459261,1000.000000
1700183600,72.459261,73.459261,66.034386,67.034386,1000.000000
1700187200,67.034386,68.034386,61.586074,62.586074,1000.000000
1700190800,62.586074,63.586074,58.292860,59.292860,1000.000000
1700194400,59.292860,60.292860,56.287232,57.287232,1000.000000
1700198000,57.287232,58.287232,55.650343,56.650343,1000.000000
1700201600,56.650343,58.408779,55.650343,57.408779,1000.000000
1700205200,57.408779,60.533502,56.408779,59.533502,1000.000000
1700208800,59.533502,63.940999,58.533502,62.940999,1000.000000
1700212400,62.940999,68.496622,61.940999,67.496622,1000.000000
1700216000,67.496622,74.019948,66.496622,73.019948,1000.000000
1700219600,73.019948,80.291975,72.019948,79.291975,1000.000000
1700223200,79.291975,87.063854,78.291975,86.063854,1000.000000
1700226800,86.063854,94.066807,85.063854,93.066807,1000.000000
1700230400,93.066807,101.022844,92.066807,100.022844,1000.000000
1700234000,100.022844,107.655846,99.022844,106.655846,1000.000000
1700237600,106.655846,113.702573,105.655846,112.702573,1000.000000
1700241200,112.702573,118.923156,111.702573,117.923156,1000.000000
